DT,Datetime,Month,Year,Timezone,City_Name,Latitude,Longitude,Temp,Feels_like,Temp_Min,Temp_Max,Pressure,Humidity,Wind_Speed,Wind_Deg,Wind_Gust,Clouds_all,Weather_Id,Weaather_main,Weather_Description,Weather_icon
1704225600,2024-01-02 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.37,18.55,18.55,1016,35,5.63,198,5.63,100,804,Clouds,overcast clouds,04d
1704229200,2024-01-02 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.43,18.55,18.55,1015,37,5.91,198,5.91,100,804,Clouds,overcast clouds,04d
1704232800,2024-01-02 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.4,18.55,18.55,1015,36,5.34,198,5.34,97,804,Clouds,overcast clouds,04d
1704236400,2024-01-02 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.05,15.78,17.05,17.05,1015,37,4.77,196,4.77,97,804,Clouds,overcast clouds,04d
1704240000,2024-01-02 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.17,13.89,15.17,15.17,1017,44,3.48,198,3.48,93,804,Clouds,overcast clouds,04d
1704243600,2024-01-02 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.55,11.11,12.55,12.55,1017,48,1.7,181,1.7,51,803,Clouds,broken clouds,04n
1704247200,2024-01-02 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.82,11.44,12.82,12.82,1018,49,0.84,151,0.84,31,802,Clouds,scattered clouds,03n
1704250800,2024-01-02 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.53,11.14,12.53,12.53,1019,50,0.47,149,0.47,30,802,Clouds,scattered clouds,03n
1704254400,2024-01-02 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.5,11.08,12.5,12.5,1019,49,0.37,84,0.37,46,802,Clouds,scattered clouds,03n
1704258000,2024-01-03 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.05,10.64,12.05,12.05,1019,51,0.62,108,0.62,43,802,Clouds,scattered clouds,03n
1704261600,2024-01-03 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.09,10.69,12.09,12.09,1019,51,0.23,64,0.23,57,803,Clouds,broken clouds,04n
1704265200,2024-01-03 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,8.55,8.55,8.55,8.55,1019,55,0.4,190,0.4,64,803,Clouds,broken clouds,04n
1704268800,2024-01-03 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.6,10.28,11.6,11.6,1019,56,0.15,4,0.15,82,803,Clouds,broken clouds,04n
1704268800,2024-01-03 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.6,10.28,11.6,11.6,1019,56,0.15,4,0.15,82,803,Clouds,broken clouds,04n
1704272400,2024-01-03 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.91,10.62,11.91,11.91,1018,56,0.46,313,0.46,88,804,Clouds,overcast clouds,04n
1704276000,2024-01-03 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.32,10.02,11.32,11.32,1018,58,0.72,358,0.72,91,804,Clouds,overcast clouds,04n
1704279600,2024-01-03 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.64,9.35,10.64,10.64,1018,61,1.18,25,1.18,86,804,Clouds,overcast clouds,04n
1704283200,2024-01-03 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.28,9.06,10.28,10.28,1019,65,0.24,62,0.24,76,803,Clouds,broken clouds,04n
1704286800,2024-01-03 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.94,9.94,9.94,9.94,1020,66,1.1,7,1.1,28,802,Clouds,scattered clouds,03n
1704290400,2024-01-03 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,8.55,8.55,8.55,8.55,1020,63,1.11,24,1.11,61,803,Clouds,broken clouds,04d
1704294000,2024-01-03 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.55,10.2,11.55,11.55,1020,55,0.22,193,0.22,64,803,Clouds,broken clouds,04d
1704297600,2024-01-03 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.11,13.98,15.11,15.11,1019,50,1.58,203,1.58,56,803,Clouds,broken clouds,04d
1704301200,2024-01-03 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.89,15.78,16.89,16.89,1018,44,2.5,205,2.5,61,803,Clouds,broken clouds,04d
1704304800,2024-01-03 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.55,16.41,17.55,17.55,1017,40,3.29,194,3.29,50,802,Clouds,scattered clouds,03d
1704308400,2024-01-03 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.4,18.55,18.55,1015,36,3.76,193,3.76,13,801,Clouds,few clouds,02d
1704312000,2024-01-03 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.55,20.55,20.55,1014,34,4.36,192,4.36,8,800,Clear,clear sky,01d
1704315600,2024-01-03 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.52,20.55,20.55,1013,33,5.05,191,5.05,5,800,Clear,clear sky,01d
1704319200,2024-01-03 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.71,18.6,19.71,19.71,1013,33,5.28,194,5.28,4,800,Clear,clear sky,01d
1704322800,2024-01-03 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.69,17.53,18.69,18.69,1014,35,5.07,196,5.07,3,800,Clear,clear sky,01d
1704326400,2024-01-03 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.55,15.36,16.55,16.55,1015,42,3.72,193,3.72,4,800,Clear,clear sky,01d
1704330000,2024-01-03 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.69,13.42,14.69,14.69,1017,46,2.19,195,2.19,0,800,Clear,clear sky,01n
1704333600,2024-01-03 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.05,12.76,14.05,14.05,1018,48,1.21,189,1.21,0,800,Clear,clear sky,01n
1704337200,2024-01-03 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.54,12.2,13.54,13.54,1018,48,0.83,182,0.83,6,800,Clear,clear sky,01n
1704340800,2024-01-03 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.03,11.67,13.03,13.03,1019,49,0.59,174,0.59,10,800,Clear,clear sky,01n
1704344400,2024-01-04 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.62,11.24,12.62,12.62,1019,50,1.05,146,1.05,26,802,Clouds,scattered clouds,03n
1704348000,2024-01-04 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.05,10.69,12.05,12.05,1019,53,1.09,114,1.09,25,802,Clouds,scattered clouds,03n
1704351600,2024-01-04 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.6,10.23,11.6,11.6,1019,54,0.96,108,0.96,58,803,Clouds,broken clouds,04n
1704355200,2024-01-04 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.21,9.85,11.21,11.21,1019,56,1.15,122,1.15,78,803,Clouds,broken clouds,04n
1704358800,2024-01-04 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.74,9.46,10.74,10.74,1018,61,1.14,123,1.14,83,803,Clouds,broken clouds,04n
1704362400,2024-01-04 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.33,9.12,10.33,10.33,1019,65,1.13,136,1.13,83,803,Clouds,broken clouds,04n
1704366000,2024-01-04 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.96,9.96,9.96,9.96,1019,70,1.2,141,1.2,86,804,Clouds,overcast clouds,04n
1704369600,2024-01-04 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.63,9.63,9.63,9.63,1019,75,1.24,132,1.24,83,803,Clouds,broken clouds,04n
1704373200,2024-01-04 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.29,9.29,9.29,9.29,1020,77,0.97,131,0.97,94,804,Clouds,overcast clouds,04n
1704376800,2024-01-04 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.57,9.56,10.57,10.57,1021,72,0.83,132,0.83,85,804,Clouds,overcast clouds,04d
1704380400,2024-01-04 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,8.55,7.6,8.55,8.55,1021,61,1.89,173,1.89,80,803,Clouds,broken clouds,04d
1704384000,2024-01-04 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.68,13.59,14.68,14.68,1020,53,3.39,185,3.39,72,803,Clouds,broken clouds,04d
1704387600,2024-01-04 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.26,15.17,16.26,16.26,1019,47,4.57,187,4.57,73,803,Clouds,broken clouds,04d
1704391200,2024-01-04 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.55,16.43,17.55,17.55,1017,41,4.93,195,4.93,47,802,Clouds,scattered clouds,03d
1704394800,2024-01-04 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.4,18.55,18.55,1015,36,5.7,192,5.7,9,800,Clear,clear sky,01d
1704398400,2024-01-04 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.35,18.55,18.55,1014,34,6.37,195,6.37,20,801,Clouds,few clouds,02d
1704402000,2024-01-04 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.3,18.55,18.55,1013,32,6.93,193,6.93,35,802,Clouds,scattered clouds,03d
1704405600,2024-01-04 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.96,17.77,18.96,18.96,1013,33,6.72,195,6.72,28,802,Clouds,scattered clouds,03d
1704409200,2024-01-04 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.86,16.64,17.86,17.86,1014,36,6.28,194,6.28,25,802,Clouds,scattered clouds,03d
1704412800,2024-01-04 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.73,14.51,15.73,15.73,1015,44,4.65,191,4.65,12,801,Clouds,few clouds,02d
1704416400,2024-01-04 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.14,12.92,14.14,14.14,1016,50,3.5,187,3.5,2,800,Clear,clear sky,01n
1704420000,2024-01-04 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.5,12.26,13.5,13.5,1017,52,2.48,179,2.48,2,800,Clear,clear sky,01n
1704423600,2024-01-04 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.12,11.9,13.12,13.12,1017,54,1.87,169,1.87,2,800,Clear,clear sky,01n
1704427200,2024-01-04 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.83,11.6,12.83,12.83,1017,55,1.85,164,1.85,2,800,Clear,clear sky,01n
1704430800,2024-01-05 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.52,11.32,12.52,12.52,1017,57,1.38,166,1.38,2,800,Clear,clear sky,01n
1704434400,2024-01-05 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.3,11.07,12.3,12.3,1017,57,2.05,159,2.05,0,800,Clear,clear sky,01n
1704438000,2024-01-05 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.94,10.7,11.94,11.94,1016,58,1.83,159,1.83,0,800,Clear,clear sky,01n
1704441600,2024-01-05 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.57,10.35,11.57,11.57,1016,60,1.79,163,1.79,0,800,Clear,clear sky,01n
1704445200,2024-01-05 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.18,9.97,11.18,11.18,1016,62,1.95,164,1.95,0,800,Clear,clear sky,01n
1704448800,2024-01-05 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.84,9.65,10.84,10.84,1016,64,2.26,159,2.26,0,800,Clear,clear sky,01n
1704452400,2024-01-05 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.43,9.28,10.43,10.43,1016,67,2.09,159,2.09,0,800,Clear,clear sky,01n
1704456000,2024-01-05 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.04,8.88,10.04,10.04,1016,68,2.26,150,2.26,0,800,Clear,clear sky,01n
1704459600,2024-01-05 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.69,9.33,9.69,9.69,1017,70,1.47,152,1.47,0,800,Clear,clear sky,01n
1704463200,2024-01-05 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.94,9.84,10.94,10.94,1018,67,1.28,144,1.28,0,800,Clear,clear sky,01d
1704466800,2024-01-05 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.55,10.33,11.55,11.55,1018,60,2.53,180,2.53,0,800,Clear,clear sky,01d
1704470400,2024-01-05 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.08,14.05,15.08,15.08,1017,54,3.83,192,3.83,0,800,Clear,clear sky,01d
1704474000,2024-01-05 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.75,15.71,16.75,16.75,1016,47,5.07,196,5.07,0,800,Clear,clear sky,01d
1704477600,2024-01-05 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.55,15.36,16.55,16.55,1015,42,5.92,192,5.92,0,800,Clear,clear sky,01d
1704481200,2024-01-05 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.55,16.3,17.55,17.55,1013,36,6.82,192,6.82,0,800,Clear,clear sky,01d
1704484800,2024-01-05 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.35,18.55,18.55,1012,34,7.26,195,7.26,0,800,Clear,clear sky,01d
1704488400,2024-01-05 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.42,19.55,19.55,1012,33,7.46,200,7.46,0,800,Clear,clear sky,01d
1704492000,2024-01-05 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.94,17.78,18.94,18.94,1012,34,7.39,205,7.39,1,800,Clear,clear sky,01d
1704495600,2024-01-05 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.02,16.87,18.02,18.02,1012,38,6.88,203,6.88,1,800,Clear,clear sky,01d
1704499200,2024-01-05 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.64,14.51,15.64,15.64,1014,48,5.14,195,5.14,0,800,Clear,clear sky,01d
1704502800,2024-01-05 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.55,14.57,15.55,15.55,1015,54,3.38,190,3.38,0,800,Clear,clear sky,01n
1704506400,2024-01-05 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.37,12.22,13.37,13.37,1016,56,2.47,188,2.47,0,800,Clear,clear sky,01n
1704510000,2024-01-05 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.02,11.87,13.02,13.02,1016,57,1.96,175,1.96,0,800,Clear,clear sky,01n
1704513600,2024-01-05 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.73,11.57,12.73,12.73,1017,58,1.21,161,1.21,1,800,Clear,clear sky,01n
1704517200,2024-01-06 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.43,11.27,12.43,12.43,1017,59,1.02,152,1.02,11,801,Clouds,few clouds,02n
1704520800,2024-01-06 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.15,11.01,12.15,12.15,1016,61,1.23,157,1.23,1,800,Clear,clear sky,01n
1704524400,2024-01-06 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.82,10.68,11.82,11.82,1016,62,1.46,163,1.46,0,800,Clear,clear sky,01n
1704528000,2024-01-06 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.41,10.3,11.41,11.41,1016,65,1.45,160,1.45,0,800,Clear,clear sky,01n
1704531600,2024-01-06 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.01,9.92,11.01,11.01,1015,67,1.46,157,1.46,1,800,Clear,clear sky,01n
1704535200,2024-01-06 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.62,9.57,10.62,10.62,1015,70,1.31,148,1.31,2,800,Clear,clear sky,01n
1704538800,2024-01-06 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.31,9.25,10.31,10.31,1016,71,1.35,135,1.35,3,800,Clear,clear sky,01n
1704542400,2024-01-06 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.86,9.86,9.86,9.86,1017,70,1.16,123,1.16,2,800,Clear,clear sky,01n
1704546000,2024-01-06 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,6.55,6.55,6.55,6.55,1017,73,1.09,119,1.09,0,800,Clear,clear sky,01n
1704549600,2024-01-06 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.97,9.9,10.97,10.97,1018,68,0.9,136,0.9,0,800,Clear,clear sky,01d
1704553200,2024-01-06 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,9.55,8.43,9.55,9.55,1018,60,2.3,171,2.3,0,800,Clear,clear sky,01d
1704556800,2024-01-06 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.23,14.22,15.23,15.23,1017,54,3.73,188,3.73,0,800,Clear,clear sky,01d
1704560400,2024-01-06 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.93,15.96,16.93,16.93,1016,49,4.49,191,4.49,0,800,Clear,clear sky,01d
1704564000,2024-01-06 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.55,16.48,17.55,17.55,1014,43,5.44,194,5.44,0,800,Clear,clear sky,01d
1704567600,2024-01-06 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.5,18.55,18.55,1013,40,6.19,197,6.19,0,800,Clear,clear sky,01d
1704571200,2024-01-06 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.63,20.55,20.55,1011,37,6.71,197,6.71,2,800,Clear,clear sky,01d
1704574800,2024-01-06 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,21.55,20.67,21.55,21.55,1010,35,7.04,195,7.04,3,800,Clear,clear sky,01d
1704578400,2024-01-06 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.15,19.08,20.15,20.15,1010,33,7.73,169,7.73,4,800,Clear,clear sky,01d
1704582000,2024-01-06 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.5,17.4,18.5,18.5,1012,38,6.18,196,6.18,3,800,Clear,clear sky,01d
1704585600,2024-01-06 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.55,16.54,17.55,17.55,1013,45,4.54,189,4.54,7,800,Clear,clear sky,01d
1704589200,2024-01-06 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.55,14.49,15.55,15.55,1014,51,2.81,177,2.81,2,800,Clear,clear sky,01n
1704592800,2024-01-06 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.82,12.67,13.82,13.82,1015,54,1.67,159,1.67,4,800,Clear,clear sky,01n
1704596400,2024-01-06 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.5,12.34,13.5,13.5,1016,55,0.92,143,0.92,16,801,Clouds,few clouds,02n
1704600000,2024-01-06 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.26,12.1,13.26,13.26,1017,56,0.87,105,0.87,28,802,Clouds,scattered clouds,03n
1704603600,2024-01-07 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.1,11.04,12.1,12.1,1018,64,1.54,101,1.54,30,802,Clouds,scattered clouds,03n
1704607200,2024-01-07 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.64,11.47,12.64,12.64,1017,58,0.91,31,0.91,42,802,Clouds,scattered clouds,03n
1704610800,2024-01-07 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.3,11.15,12.3,12.3,1017,60,1.07,37,1.07,19,801,Clouds,few clouds,02n
1704614400,2024-01-07 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.94,10.78,11.94,11.94,1017,61,1.06,41,1.06,22,801,Clouds,few clouds,02n
1704618000,2024-01-07 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.58,10.41,11.58,11.58,1017,62,1.24,29,1.24,18,801,Clouds,few clouds,02n
1704621600,2024-01-07 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.29,10.12,11.29,11.29,1017,63,1.57,31,1.57,14,801,Clouds,few clouds,02n
1704625200,2024-01-07 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.0,9.85,11.0,11.0,1017,65,1.62,26,1.62,11,801,Clouds,few clouds,02n
1704628800,2024-01-07 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.86,9.72,10.86,10.86,1018,66,1.77,29,1.77,9,800,Clear,clear sky,01n
1704632400,2024-01-07 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,6.55,5.41,6.55,6.55,1019,67,1.77,18,1.77,68,803,Clouds,broken clouds,04n
1704636000,2024-01-07 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.88,10.79,11.88,11.88,1020,64,1.74,9,1.74,42,802,Clouds,scattered clouds,03d
1704639600,2024-01-07 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.55,9.1,10.55,10.55,1019,55,1.45,51,1.45,44,802,Clouds,scattered clouds,03d
1704643200,2024-01-07 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.13,15.1,16.13,16.13,1019,50,1.17,108,1.17,57,803,Clouds,broken clouds,04d
1704646800,2024-01-07 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.08,16.12,17.08,17.08,1018,49,2.64,185,2.64,52,803,Clouds,broken clouds,04d
1704650400,2024-01-07 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.58,18.55,18.55,1016,43,3.71,168,3.71,61,803,Clouds,broken clouds,04d
1704654000,2024-01-07 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.63,19.55,19.55,1014,41,4.37,180,4.37,100,804,Clouds,overcast clouds,04d
1704657600,2024-01-07 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.55,19.55,19.55,1013,38,4.97,193,4.97,100,804,Clouds,overcast clouds,04d
1704661200,2024-01-07 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.6,20.55,20.55,1012,36,5.23,193,5.23,100,804,Clouds,overcast clouds,04d
1704664800,2024-01-07 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.9,18.89,19.9,19.9,1012,36,5.34,195,5.34,100,804,Clouds,overcast clouds,04d
1704668400,2024-01-07 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.16,18.12,19.16,19.16,1013,38,5.06,201,5.06,100,804,Clouds,overcast clouds,04d
1704672000,2024-01-07 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.89,15.89,16.89,16.89,1014,48,3.58,206,3.58,100,804,Clouds,overcast clouds,04d
1704675600,2024-01-07 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.92,14.9,15.92,15.92,1015,51,2.18,200,2.18,100,804,Clouds,overcast clouds,04n
1704679200,2024-01-07 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.54,14.51,15.54,15.54,1016,52,1.51,190,1.51,100,804,Clouds,overcast clouds,04n
1704682800,2024-01-07 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.11,14.11,15.11,15.11,1016,55,1.26,125,1.26,100,804,Clouds,overcast clouds,04n
1704686400,2024-01-07 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.11,13.2,14.11,14.11,1017,62,1.38,103,1.38,99,804,Clouds,overcast clouds,04n
1704690000,2024-01-08 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.33,12.55,13.33,13.33,1017,70,1.41,106,1.41,97,804,Clouds,overcast clouds,04n
1704693600,2024-01-08 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.18,12.36,13.18,13.18,1017,69,1.07,99,1.07,97,804,Clouds,overcast clouds,04n
1704697200,2024-01-08 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.7,11.93,12.7,12.7,1016,73,1.76,104,1.76,53,803,Clouds,broken clouds,04n
1704700800,2024-01-08 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.31,11.53,12.31,12.31,1016,74,1.37,116,1.37,68,803,Clouds,broken clouds,04n
1704704400,2024-01-08 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.32,10.49,11.32,11.32,1016,76,2.19,148,2.19,99,804,Clouds,overcast clouds,04n
1704708000,2024-01-08 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.86,11.06,11.86,11.86,1015,75,1.24,120,1.24,81,803,Clouds,broken clouds,04n
